2012-02-08 21:00 921.515 589.331 294.479
2012-02-08 22:00 921.691 590.135 295.082
2012-02-08 23:00 922.449 589.869 294.861
2012-02-09 00:00 923.378 586.699 293.069
2012-02-09 01:00 924.284 585.118 292.41
2012-02-09 02:00 924.704 584.536 292.239
2012-02-09 03:00 925.229 584.686 292.061
2012-02-09 04:00 925.562 582.496 291.202
2012-02-09 05:00 925.384 582.943 291.158
2012-02-09 06:00 925.036 584.031 292.109
2012-02-09 07:00 924.953 583.758 291.908
2012-02-09 08:00 924.851 585.724 292.658
2012-02-09 09:00 925.019 582.921 291.225
2012-02-09 10:00 925.026 581.686 290.822
2012-02-09 11:00 925.197 583.123 291.446
2012-02-09 12:00 925.187 584.216 291.978
2012-02-09 13:00 924.872 584.217 292.065
2012-02-09 14:00 924.488 586.429 293.181
2012-02-09 15:00 924.13 589.269 294.684
2012-02-09 16:00 923.355 591.248 295.569
2012-02-09 17:00 922.72 590.707 295.188
2012-02-09 18:00 922.077 590.987 295.494
2012-02-09 19:00 921.346 592.198 295.888
2012-02-09 20:00 920.759 592.458 296.105
2012-02-09 21:00 920.455 591.62 295.663
2012-02-09 22:00 920.423 591.801 295.734
2012-02-09 23:00 920.809 589.243 294.61
2012-02-10 00:00 921.133 588.031 294.105
2012-02-10 01:00 921.388 586.454 293.215
2012-02-10 02:00 921.38 586.473 293.062
2012-02-10 03:00 921.295 585.822 292.891
2012-02-10 04:00 921.181 585.784 292.825
2012-02-10 05:00 920.969 585.383 292.656
2012-02-10 06:00 920.587 585.951 292.894
2012-02-10 07:00 920.405 586.7 293.127
2012-02-10 08:00 920.332 586.575 293.319
2012-02-10 09:00 920.63 586.16 292.948
2012-02-10 10:00 920.879 585.021 292.32
2012-02-10 11:00 921.031 585.925 292.631
2012-02-10 12:00 920.989 589.02 294.327
2012-02-10 13:00 920.7 590.682 295.022
2012-02-10 14:00 920.224 591.838 295.71
2012-02-10 15:00 919.552 592.3 296.174
2012-02-10 16:00 918.978 595.024 297.461
2012-02-10 17:00 918.319 594.349 296.876
2012-02-10 18:00 917.649 594.163 296.984
2012-02-10 19:00 917.183 594.066 296.965
2012-02-10 20:00 917.067 594.108 296.899
2012-02-10 21:00 917.365 592.472 296.176
2012-02-10 22:00 917.877 592.581 296.331
2012-02-10 23:00 918.325 591.955 295.985
2012-02-11 00:00 919.04 590.883 295.421
2012-02-11 01:00 919.537 593.422 296.732
2012-02-11 02:00 919.871 594.633 297.166
2012-02-11 03:00 919.96 592.519 296.073
2012-02-11 04:00 919.858 591.518 295.679
2012-02-11 05:00 919.341 592.666 296.011
2012-02-11 06:00 918.849 593.024 296.386
2012-02-11 07:00 918.435 592.748 296.241
2012-02-11 08:00 918.204 592.176 296.076
2012-02-11 09:00 917.935 593.128 296.589
