2012-03-20 07:00:00 1029.668
2012-03-20 08:00:00 1029.915
2012-03-20 09:00:00 1029.805
2012-03-20 10:00:00 1029.419
2012-03-20 11:00:00 1029.008
2012-03-20 12:00:00 1028.419
2012-03-20 13:00:00 1027.964
2012-03-20 14:00:00 1027.700
2012-03-20 15:00:00 1027.651
2012-03-20 16:00:00 1027.848
2012-03-20 17:00:00 1028.281
2012-03-20 18:00:00 1028.804
2012-03-20 19:00:00 1029.256
2012-03-20 20:00:00 1029.673
2012-03-20 21:00:00 1029.739
2012-03-20 22:00:00 1029.750
2012-03-20 23:00:00 1029.834
2012-03-21 00:00:00 1029.758
2012-03-21 01:00:00 1029.528
2012-03-21 02:00:00 1029.400
2012-03-21 03:00:00 1029.420
2012-03-21 04:00:00 1029.626
2012-03-21 05:00:00 1029.898
2012-03-21 06:00:00 1030.132
2012-03-21 07:00:00 1030.424
2012-03-21 08:00:00 1030.419
2012-03-21 09:00:00 1030.249
2012-03-21 10:00:00 1029.832
2012-03-21 11:00:00 1029.276
2012-03-21 12:00:00 1028.585
2012-03-21 13:00:00 1028.226
2012-03-21 14:00:00 1027.939
2012-03-21 15:00:00 1027.788
2012-03-21 16:00:00 1027.637
2012-03-21 17:00:00 1027.782
2012-03-21 18:00:00 1028.040
2012-03-21 19:00:00 1028.470
2012-03-21 20:00:00 1028.609
2012-03-21 21:00:00 1028.794
2012-03-21 22:00:00 1028.616
2012-03-21 23:00:00 1028.428
2012-03-22 00:00:00 1028.149
2012-03-22 01:00:00 1027.756
2012-03-22 02:00:00 1027.539
2012-03-22 03:00:00 1027.452
2012-03-22 04:00:00 1027.590
2012-03-22 05:00:00 1027.913
2012-03-22 06:00:00 1028.093
2012-03-22 07:00:00 1028.037
2012-03-22 08:00:00 1028.019
2012-03-22 09:00:00 1027.876
2012-03-22 10:00:00 1027.472
2012-03-22 11:00:00 1026.844
2012-03-22 12:00:00 1026.103
2012-03-22 13:00:00 1025.726
2012-03-22 14:00:00 1025.707
2012-03-22 15:00:00 1025.898
2012-03-22 16:00:00 1026.047
2012-03-22 17:00:00 1026.373
2012-03-22 18:00:00 1026.810
2012-03-22 19:00:00 1026.855
2012-03-22 20:00:00 1026.983
2012-03-22 21:00:00 1026.995
2012-03-22 22:00:00 1026.925
2012-03-22 23:00:00 1026.803
2012-03-23 00:00:00 1026.759
2012-03-23 01:00:00 1026.309
2012-03-23 02:00:00 1026.066
2012-03-23 03:00:00 1026.057
2012-03-23 04:00:00 1026.051
2012-03-23 05:00:00 1026.035
2012-03-23 06:00:00 1026.241
2012-03-23 07:00:00 1026.290
2012-03-23 08:00:00 1026.047
